"rooms","area","price_per_area","price_per_area_repaired","price_repaired","price_not_repaired","prepayment","prepayment_percent","repaired","floor","delay","status","discount_id","terrance_area","terrace_price_per_area","errace_price_per_area_repaired","building_name","house_start","house_finish","house_name","house_district","house_region","builder_name","builder_phone","string_agg"
1,"50.89","10500000.00","9200000.00","468188000.00","534345000.00","320607000.00","60",False,4,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-184003-e786e744-537c-4021.jpg, files/com-12/image/221207-184009-6c71b235-ede6-487d.jpg"
1,"50.89","10700000.00","10700000.00","544523000.00","544523000.00","272261500.00","50",False,9,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-184003-e786e744-537c-4021.jpg, files/com-12/image/221207-184009-6c71b235-ede6-487d.jpg"
1,"50.89","11500000.00","11500000.00","585235000.00","585235000.00","351141000.00","60",False,5,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-184003-e786e744-537c-4021.jpg, files/com-12/image/221207-184009-6c71b235-ede6-487d.jpg"
1,"52.1","11200000.00","11200000.00","583520000.00","583520000.00","175056000.00","30",False,9,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143829-dac04098-38ec-4d0a.jpg, files/com-12/image/230919-154653-be38b012-5dd4-4123.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",False,5,10,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143829-dac04098-38ec-4d0a.jpg, files/com-12/image/230919-154653-be38b012-5dd4-4123.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",False,6,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143829-dac04098-38ec-4d0a.jpg, files/com-12/image/230919-154653-be38b012-5dd4-4123.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",False,8,10,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143829-dac04098-38ec-4d0a.jpg, files/com-12/image/230919-154653-be38b012-5dd4-4123.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",True,3,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154325-f4480466-d39e-4f64.jpg, files/com-12/image/230919-144350-48419efd-17cb-43eb.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",True,4,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-154325-f4480466-d39e-4f64.jpg, files/com-12/image/230919-144350-48419efd-17cb-43eb.jpg"
1,"52.1","11500000.00","11500000.00","599150000.00","599150000.00","179745000.00","30",True,7,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-143829-dac04098-38ec-4d0a.jpg, files/com-12/image/230919-154653-be38b012-5dd4-4123.jpg"
1,"53.54","10600000.00","10600000.00","567524000.00","567524000.00","283762000.00","50",False,10,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102859-c7f99e82-7ac6-4ff6.jpg, files/com-12/image/230919-160217-8bfd4fcf-90cb-4422.jpg"
1,"55.5","11200000.00","11200000.00","621600000.00","621600000.00","310800000.00","50",False,9,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-160217-8bfd4fcf-90cb-4422.jpg, files/com-12/image/230919-102859-c7f99e82-7ac6-4ff6.jpg"
1,"55.5","11500000.00","11500000.00","638250000.00","638250000.00","319125000.00","50",False,7,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-160217-8bfd4fcf-90cb-4422.jpg, files/com-12/image/230919-102859-c7f99e82-7ac6-4ff6.jpg"
1,"55.5","11500000.00","11500000.00","638250000.00","638250000.00","319125000.00","50",False,8,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102859-c7f99e82-7ac6-4ff6.jpg, files/com-12/image/230919-160217-8bfd4fcf-90cb-4422.jpg"
1,"56.42","3000000.00","4500000.00","253890000.00","169260000.00","50778000.00","30",False,0,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174540-6a928e42-c2e7-4f9f.jpg"
1,"56.42","3000000.00","4500000.00","253890000.00","169260000.00","5077800000.00","30",False,0,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"56.47","3000000.00","4500000.00","254115000.00","169410000.00","50823000.00","30",False,0,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"56.47","3000000.00","4500000.00","254115000.00","169410000.00","50823000.00","30",False,0,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"56.47","4000000.00",NULL,NULL,"225880000.00","112940000.00","50",False,0,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-173937-12b1c26e-600c-4cbb.jpg"
1,"57.84","8900000.00","8900000.00","514776000.00","514776000.00","257388000.00","50",False,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"57.84","8900000.00","8900000.00","514776000.00","514776000.00","257388000.00","50",True,1,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174910-51ab9583-9e9d-47b4.jpg, files/com-12/image/220802-162818-3e540fc3-d214-4ff1.png"
1,"57.84","8900000.00","8900000.00","514776000.00","514776000.00","257388000.00","50",True,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"57.87","8900000.00","8900000.00","515043000.00","515043000.00","257521500.00","50",False,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"57.87","8900000.00","8900000.00","515043000.00","515043000.00","257521500.00","50",True,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.37","3000000.00","4500000.00","262665000.00","175110000.00","5253300000.00","30",False,0,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.53","3000000.00","4500000.00","263385000.00","175590000.00","52677000.00","30",False,0,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.53","4500000.00","4500000.00","263385000.00","263385000.00","79016000.00","30",False,0,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-173937-12b1c26e-600c-4cbb.jpg"
1,"58.74","7400000.00","7400000.00","434676000.00","434676000.00","217338000.00","50",False,10,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","7400000.00","7400000.00","434676000.00","434676000.00","217338000.00","50",True,10,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8300000.00","8300000.00","487542000.00","487542000.00","243771000.00","50",False,8,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8300000.00","8300000.00","487542000.00","487542000.00","243771000.00","50",True,8,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",False,6,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",False,7,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",True,6,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162757-44d39942-cc8f-4f43.png, files/com-12/image/220802-175008-cd6af039-ac53-40d5.jpg"
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",True,6,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",True,7,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8500000.00","8500000.00","499290000.00","499290000.00","249645000.00","50",True,9,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174015-861fbc2e-a3fa-4863.jpg, files/com-12/image/220802-162757-44d39942-cc8f-4f43.png, files/com-12/image/220802-174421-340702b7-e20e-43ee.png, files/com-12/image/220802-175008-cd6af039-ac53-40d5.jpg"
1,"58.74","8600000.00","8600000.00","505164000.00","505164000.00","252582000.00","50",False,8,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174015-861fbc2e-a3fa-4863.jpg, files/com-12/image/220802-174216-d583a309-a172-4cb1.png"
1,"58.74","8700000.00","8700000.00","511038000.00","511038000.00","255519000.00","50",False,4,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8700000.00","8700000.00","511038000.00","511038000.00","255519000.00","50",True,4,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8700000.00","8700000.00","511038000.00","511038000.00","255519000.00","50",True,5,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8800000.00","8800000.00","516912000.00","516912000.00","258456000.00","50",False,9,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174750-43644f39-4f9c-4974.jpg, files/com-12/image/220802-162113-c034dec0-352b-485b.png"
1,"58.74","8900000.00","8900000.00","522786000.00","522786000.00","261393000.00","50",False,2,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8900000.00","8900000.00","522786000.00","522786000.00","261393000.00","50",False,3,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","8900000.00","8900000.00","522786000.00","522786000.00","261393000.00","50",True,2,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162436-eb67d97f-0cf1-4963.png, files/com-12/image/220802-174732-1d86051e-58b0-4044.jpg"
1,"58.74","8900000.00","8900000.00","522786000.00","522786000.00","261393000.00","50",True,3,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"58.74","9000000.00","9000000.00","528660000.00","528660000.00","264330000.00","50",False,5,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174015-861fbc2e-a3fa-4863.jpg, files/com-12/image/220802-174421-340702b7-e20e-43ee.png"
1,"58.74","9000000.00","9000000.00","528660000.00","528660000.00","264330000.00","50",False,6,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174216-d583a309-a172-4cb1.png, files/com-12/image/220802-174015-861fbc2e-a3fa-4863.jpg"
1,"58.74","9000000.00","9000000.00","528660000.00","528660000.00","264330000.00","50",True,4,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220818-131954-97f13d1e-a333-4356.jpg, files/com-12/image/220818-132105-6b1125f9-ce1e-4a67.png"
1,"58.74","9000000.00","9000000.00","528660000.00","528660000.00","264330000.00","50",True,5,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162436-eb67d97f-0cf1-4963.png, files/com-12/image/220802-174732-1d86051e-58b0-4044.jpg"
1,"58.74","9200000.00","9200000.00","540408000.00","540408000.00","270204000.00","50",True,2,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-175008-cd6af039-ac53-40d5.jpg, files/com-12/image/220802-162757-44d39942-cc8f-4f43.png"
1,"58.74","9700000.00","8500000.00","499290000.00","569778000.00","284889000.00","50",False,9,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-174015-861fbc2e-a3fa-4863.jpg, files/com-12/image/220802-174216-d583a309-a172-4cb1.png"
1,"58.74","9700000.00","8800000.00","516912000.00","569778000.00","284889000.00","50",True,9,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162841-872110a6-34b5-424e.png, files/com-12/image/220802-174941-f487050b-abe2-4b20.jpg"
1,"58.74","9700000.00","9700000.00","569778000.00","569778000.00","284889000.00","50",True,9,7,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162436-eb67d97f-0cf1-4963.png, files/com-12/image/220802-174732-1d86051e-58b0-4044.jpg"
1,"58.74","10500000.00","8700000.00","511038000.00","616770000.00","308385000.00","50",False,5,8,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-162757-44d39942-cc8f-4f43.png, files/com-12/image/220802-175008-cd6af039-ac53-40d5.jpg"
1,"68","3500000.00","3500000.00","238000000.00","238000000.00","71400000.00","30",False,0,10,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68","8500000.00","8500000.00","578000000.00","578000000.00","173400000.00","30",False,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68","9200000.00","9200000.00","625600000.00","625600000.00","187680000.00","30",False,1,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68","27335625.00",NULL,"0.00","1858823000.00","557647000.00","30",False,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68.1","9200000.00","9200000.00","626520000.00","626520000.00","187956000.00","30",False,1,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68.1","10500000.00","30000000.00","2043000000.00","715050144.32","429030000.00","60",False,1,22,"SOLD",NULL,"144.32","1.00",NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-174426-2b96f01f-bc18-4b0e.jpg, files/com-12/image/221207-174405-7f0dcbe8-8185-4f06.jpg, files/com-12/image/221207-174346-4035fc2a-3fce-427e.jpg, files/com-12/image/221207-174400-d719128a-fb42-41c2.jpg, files/com-12/image/221207-174334-b137339b-5ffb-4050.jpg, files/com-12/image/221207-174420-da1dd4d1-ea06-4ee0.jpg"
1,"68.1","27335625.00",NULL,NULL,"1861556062.50","558466818.75","30",False,0,12,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68.1","28000000.00",NULL,"0.00","1906800000.00","572040000.00","30",False,1,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"68.44","14000000.00","14000000.00","958160000.00","958160000.00","574896000.00","60",False,3,22,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-182834-a286be5a-4fad-4351.jpg, files/com-12/image/221207-182840-fd2c14a8-aa34-4058.jpg"
1,"76","3500000.00","3500000.00","266000000.00","266000000.00","79800000.00","30",False,0,10,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"76","9200000.00","9200000.00","699200000.00","699200000.00","209760000.00","30",False,1,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"85.17","27335625.00",NULL,NULL,"2328175181.25","698452554.38","30",False,0,12,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"86.07","9200000.00","9200000.00","791844000.00","791844000.00","237553000.00","30",False,1,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
1,"86.07","10500000.00","30000000.00","2582100000.00","903735144.32","542241000.00","60",False,1,22,"SOLD",NULL,"144.32","1.00",NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-174305-4b4e2540-343c-4915.jpg, files/com-12/image/221207-174313-bfd59ddc-20d6-4d1d.jpg"
1,"109.3","14000000.00","14000000.00","1530200000.00","1530200000.00","459060000.00","30",False,0,24,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/231004-110437-caa0de49-31af-4797.jpg, files/com-12/image/231004-110440-64e57f8c-5c6a-4562.jpg"
